Elapsed Time,Ch1,BioRadio Event,
00:00:00,0.00441008806228638,0,
00:00:00.001,0.00442041456699371,0,
00:00:00.002,0.00442694127559662,0,
00:00:00.003,0.00443241745233536,0,
00:00:00.004,0.00443069636821747,0,
00:00:00.005,0.00442763417959213,0,
00:00:00.006,0.00442642718553543,0,
00:00:00.007,0.00441920757293701,0,
00:00:00.008,0.00440952926874161,0,
00:00:00.009,0.00439978390932083,0,
00:00:00.01,0.00439180433750153,0,
00:00:00.011,0.00438333302736282,0,
00:00:00.012,0.00437671691179276,0,
00:00:00.013,0.00437217950820923,0,
00:00:00.014,0.00437171012163162,0,
00:00:00.015,0.0043715313076973,0,
00:00:00.016,0.00437535345554352,0,
00:00:00.017,0.0043824166059494,0,
00:00:00.018,0.00439220666885376,0,
00:00:00.019,0.00440188497304916,0,
00:00:00.02,0.0044107586145401,0,
00:00:00.021,0.00442057102918625,0,
00:00:00.022,0.00442718714475632,0,
00:00:00.023,0.00443181395530701,0,
00:00:00.024,0.00443232804536819,0,
00:00:00.025,0.00443103164434433,0,
00:00:00.026,0.00442653894424438,0,
00:00:00.027,0.00442003458738327,0,
00:00:00.028,0.00441422313451767,0,
00:00:00.029,0.00440476834774017,0,
00:00:00.03,0.00438863039016724,0,
00:00:00.031,0.00437307357788086,0,
00:00:00.032,0.00437537580728531,0,
00:00:00.033,0.00437309592962265,0,
00:00:00.034,0.00437282770872116,0,
00:00:00.035,0.00437318533658981,0,
00:00:00.036,0.00437743216753006,0,
00:00:00.037,0.00438503175973892,0,
00:00:00.038,0.00439459830522537,0,
00:00:00.039,0.00440331548452377,0,
00:00:00.04,0.00441066920757294,0,
00:00:00.041,0.00442050397396088,0,
00:00:00.042,0.00442779064178467,0,
00:00:00.043,0.00443532317876816,0,
00:00:00.044,0.00443543493747711,0,
00:00:00.045,0.00443071871995926,0,
00:00:00.046,0.00441965460777283,0,
00:00:00.047,0.00442517548799515,0,
00:00:00.048,0.00441250205039978,0,
00:00:00.049,0.00439877808094025,0,
00:00:00.05,0.00439077615737915,0,
00:00:00.051,0.00437557697296143,0,
00:00:00.052,0.00437656044960022,0,
00:00:00.053,0.00437325239181519,0,
00:00:00.054,0.00437204539775848,0,
00:00:00.055,0.00437162071466446,0,
00:00:00.056,0.00438179075717926,0,
00:00:00.057,0.00437410175800323,0,
00:00:00.058,0.00438576936721802,0,
00:00:00.059,0.00439944863319397,0,
00:00:00.06,0.00440885871648788,0,
00:00:00.061,0.00441315025091171,0,
00:00:00.062,0.00442253798246384,0,
00:00:00.063,0.00443188101053238,0,
00:00:00.064,0.00443107634782791,0,
00:00:00.065,0.00442052632570267,0,
00:00:00.066,0.00442285090684891,0,
00:00:00.067,0.0044158548116684,0,
00:00:00.068,0.00440483540296555,0,
00:00:00.069,0.00439468771219254,0,
00:00:00.07,0.00438737869262695,0,
00:00:00.071,0.00437825918197632,0,
00:00:00.072,0.00437649339437485,0,
00:00:00.073,0.00436460226774216,0,
00:00:00.074,0.00436187535524368,0,
00:00:00.075,0.00436893850564957,0,
00:00:00.076,0.00437533110380173,0,
00:00:00.077,0.00438091903924942,0,
00:00:00.078,0.00439030677080154,0,
00:00:00.079,0.00440063327550888,0,
00:00:00.08,0.00440845638513565,0,
00:00:00.081,0.00442454963922501,0,
00:00:00.082,0.00441795587539673,0,
00:00:00.083,0.00442604720592499,0,
00:00:00.084,0.00443029403686523,0,
00:00:00.085,0.00443053990602493,0,
00:00:00.086,0.00442662835121155,0,
00:00:00.087,0.00441844761371613,0,
00:00:00.088,0.00440863519906998,0,
00:00:00.089,0.00439991801977158,0,
00:00:00.09,0.0043966993689537,0,
00:00:00.091,0.00437323004007339,0,
00:00:00.092,0.00437302887439728,0,
00:00:00.093,0.00437206774950027,0,
00:00:00.094,0.00437019020318985,0,
00:00:00.095,0.00436786562204361,0,
00:00:00.096,0.00438080728054047,0,
00:00:00.097,0.00437421351671219,0,
00:00:00.098,0.00438706576824188,0,
00:00:00.099,0.00440070033073425,0,
00:00:00.1,0.0044083446264267,0,
00:00:00.101,0.0044180229306221,0,
00:00:00.102,0.00442446023225784,0,
00:00:00.103,0.00442926585674286,0,
00:00:00.104,0.00443036109209061,0,
00:00:00.105,0.00443337857723236,0,
00:00:00.106,0.00441697239875793,0,
00:00:00.107,0.00441786646842957,0,
00:00:00.108,0.00441102683544159,0,
00:00:00.109,0.00440137088298798,0,
00:00:00.11,0.00439343601465225,0,
00:00:00.111,0.00438431650400162,0,
00:00:00.112,0.00437745451927185,0,
00:00:00.113,0.00437483936548233,0,
00:00:00.114,0.00437269359827042,0,
00:00:00.115,0.00436332821846008,0,
00:00:00.116,0.00437432527542114,0,
00:00:00.117,0.00438275188207626,0,
00:00:00.118,0.00439225137233734,0,
00:00:00.119,0.00440302491188049,0,
00:00:00.12,0.00441484898328781,0,
00:00:00.121,0.00441084802150726,0,
00:00:00.122,0.00442421436309814,0,
00:00:00.123,0.0044323056936264,0,
00:00:00.124,0.00443141162395477,0,
00:00:00.125,0.00442738831043243,0,
00:00:00.126,0.00442622601985931,0,
00:00:00.127,0.00441896170377731,0,
00:00:00.128,0.00441241264343262,0,
00:00:00.129,0.00440081208944321,0,
00:00:00.13,0.00438398122787476,0,
00:00:00.131,0.00438125431537628,0,
00:00:00.132,0.00437468290328979,0,
00:00:00.133,0.00436963140964508,0,
00:00:00.134,0.00436949729919434,0,
00:00:00.135,0.00436949729919434,0,
00:00:00.136,0.00437340885400772,0,
00:00:00.137,0.00438603758811951,0,
00:00:00.138,0.00438755750656128,0,
00:00:00.139,0.00439437478780746,0,
00:00:00.14,0.0044076070189476,0,
00:00:00.141,0.00441806763410568,0,
00:00:00.142,0.00442562252283096,0,
00:00:00.143,0.00443118810653687,0,
00:00:00.144,0.00443136692047119,0,
00:00:00.145,0.00443136692047119,0,
00:00:00.146,0.00443476438522339,0,
00:00:00.147,0.00441467016935349,0,
00:00:00.148,0.00440975278615952,0,
00:00:00.149,0.00440255552530289,0,
00:00:00.15,0.00439433008432388,0,
00:00:00.151,0.00438333302736282,0,
00:00:00.152,0.00438020378351212,0,
00:00:00.153,0.00436710566282272,0,
00:00:00.154,0.0043635293841362,0,
00:00:00.155,0.00436916202306747,0,
00:00:00.156,0.00437656044960022,0,
00:00:00.157,0.00437720865011215,0,
00:00:00.158,0.00438876450061798,0,
00:00:00.159,0.00440029799938202,0,
00:00:00.16,0.00441136211156845,0,
00:00:00.161,0.00440827757120132,0,
00:00:00.162,0.00442258268594742,0,
00:00:00.163,0.00443051755428314,0,
00:00:00.164,0.00443118810653687,0,
00:00:00.165,0.0044301375746727,0,
00:00:00.166,0.00442604720592499,0,
00:00:00.167,0.00441940873861313,0,
00:00:00.168,0.00441453605890274,0,
00:00:00.169,0.00440327078104019,0,
00:00:00.17,0.00438632816076279,0,
00:00:00.171,0.00438369065523148,0,
00:00:00.172,0.0043770968914032,0,
00:00:00.173,0.0043720006942749,0,
00:00:00.174,0.00437133014202118,0,
00:00:00.175,0.00437226891517639,0,
00:00:00.176,0.00438319891691208,0,
00:00:00.177,0.0043766051530838,0,
00:00:00.178,0.0043894350528717,0,
00:00:00.179,0.00440235435962677,0,
00:00:00.18,0.00441069155931473,0,
00:00:00.181,0.00441936403512955,0,
00:00:00.182,0.00442598015069962,0,
00:00:00.183,0.00443248450756073,0,
00:00:00.184,0.00443427264690399,0,
00:00:00.185,0.00443737953901291,0,
00:00:00.186,0.00442025810480118,0,
00:00:00.187,0.00441945344209671,0,
00:00:00.188,0.00441279262304306,0,
00:00:00.189,0.00440065562725067,0,
00:00:00.19,0.00438983738422394,0,
00:00:00.191,0.00438161194324493,0,
00:00:00.192,0.0043785497546196,0,
00:00:00.193,0.0043644905090332,0,
00:00:00.194,0.00435975193977356,0,
00:00:00.195,0.0043657198548317,0,
00:00:00.196,0.00436951965093613,0,
00:00:00.197,0.00437566637992859,0,
00:00:00.198,0.00438451766967773,0,
00:00:00.199,0.00439587235450745,0,
00:00:00.2,0.00440425425767899,0,
00:00:00.201,0.00442081689834595,0,
00:00:00.202,0.00441563129425049,0,
00:00:00.203,0.00442396849393845,0,
00:00:00.204,0.00442796945571899,0,
00:00:00.205,0.00442805886268616,0,
00:00:00.206,0.00442416965961456,0,
00:00:00.207,0.00441755354404449,0,
00:00:00.208,0.00440816581249237,0,
00:00:00.209,0.00439835339784622,0,
00:00:00.21,0.00439390540122986,0,
00:00:00.211,0.00437117367982864,0,
00:00:00.212,0.00437010079622269,0,
00:00:00.213,0.00436672568321228,0,
00:00:00.214,0.00436601042747498,0,
00:00:00.215,0.00436670333147049,0,
00:00:00.216,0.00437682867050171,0,
00:00:00.217,0.00437081605195999,0,
00:00:00.218,0.00438335537910461,0,
00:00:00.219,0.00439750403165817,0,
00:00:00.22,0.00440740585327148,0,
00:00:00.221,0.0044119656085968,0,
00:00:00.222,0.00442247092723846,0,
00:00:00.223,0.00443264096975327,0,
00:00:00.224,0.00443192571401596,0,
00:00:00.225,0.00442186743021011,0,
00:00:00.226,0.00442488491535187,0,
00:00:00.227,0.00442028045654297,0,
00:00:00.228,0.00441118329763412,0,
00:00:00.229,0.0044005885720253,0,
00:00:00.23,0.00439263135194778,0,
00:00:00.231,0.00438284128904343,0,
00:00:00.232,0.00438107550144196,0,
00:00:00.233,0.00436670333147049,0,
00:00:00.234,0.00436268001794815,0,
00:00:00.235,0.00436922907829285,0,
00:00:00.236,0.00437302887439728,0,
00:00:00.237,0.00437935441732407,0,
00:00:00.238,0.00438838452100754,0,
00:00:00.239,0.00439712405204773,0,
00:00:00.24,0.00440438836812973,0,
00:00:00.241,0.00442079454660416,0,
00:00:00.242,0.00441630184650421,0,
00:00:00.243,0.00442598015069962,0,
00:00:00.244,0.00443083047866821,0,
00:00:00.245,0.00443107634782791,0,
00:00:00.246,0.00442694127559662,0,
00:00:00.247,0.00442019104957581,0,
00:00:00.248,0.00441154092550278,0,
00:00:00.249,0.00440322607755661,0,
00:00:00.25,0.00439991801977158,0,
00:00:00.251,0.00437597930431366,0,
00:00:00.252,0.00437481701374054,0,
00:00:00.253,0.00437293946743011,0,
00:00:00.254,0.00436956435441971,0,
00:00:00.255,0.00436770915985107,0,
00:00:00.256,0.00437955558300018,0,
00:00:00.257,0.00437217950820923,0,
00:00:00.258,0.00438476353883743,0,
00:00:00.259,0.00439777225255966,0,
00:00:00.26,0.00440575182437897,0,
00:00:00.261,0.00441480427980423,0,
00:00:00.262,0.00442182272672653,0,
00:00:00.263,0.00442682951688766,0,
00:00:00.264,0.00442969053983688,0,
00:00:00.265,0.00443366914987564,0,
00:00:00.266,0.00441665947437286,0,
00:00:00.267,0.00441522896289825,0,
00:00:00.268,0.00440863519906998,0,
00:00:00.269,0.00439866632223129,0,
00:00:00.27,0.00439068675041199,0,
00:00:00.271,0.00438062846660614,0,
00:00:00.272,0.00437220185995102,0,
00:00:00.273,0.00436913967132568,0,
00:00:00.274,0.00436616688966751,0,
00:00:00.275,0.00435615330934525,0,
00:00:00.276,0.00436540693044662,0,
00:00:00.277,0.00437162071466446,0,
00:00:00.278,0.00438018143177032,0,
00:00:00.279,0.00439220666885376,0,
00:00:00.28,0.00440268963575363,0,
00:00:00.281,0.00442162156105042,0,
00:00:00.282,0.00441762059926987,0,
00:00:00.283,0.00442662835121155,0,
00:00:00.284,0.00443212687969208,0,
00:00:00.285,0.00443275272846222,0,
00:00:00.286,0.00442439317703247,0,
00:00:00.287,0.00442074984312058,0,
00:00:00.288,0.00441621243953705,0,
00:00:00.289,0.00440528243780136,0,
00:00:00.29,0.00438773632049561,0,
00:00:00.291,0.00438518822193146,0,
00:00:00.292,0.00437787920236588,0,
00:00:00.293,0.00437166541814804,0,
00:00:00.294,0.00436831265687943,0,
00:00:00.295,0.00436867028474808,0,
00:00:00.296,0.00437057018280029,0,
00:00:00.297,0.00438190251588821,0,
00:00:00.298,0.00438326597213745,0,
00:00:00.299,0.00438956916332245,0,
00:00:00.3,0.00440222024917603,0,
00:00:00.301,0.00441174209117889,0,
00:00:00.302,0.00441952049732208,0,
00:00:00.303,0.00442410260438919,0,
00:00:00.304,0.00442526489496231,0,
00:00:00.305,0.00442448258399963,0,
00:00:00.306,0.00442931056022644,0,
00:00:00.307,0.00440968573093414,0,
00:00:00.308,0.0044051930308342,0,
00:00:00.309,0.00440002977848053,0,
00:00:00.31,0.00439386069774628,0,
00:00:00.311,0.00438384711742401,0,
00:00:00.312,0.00437937676906586,0,
00:00:00.313,0.00436480343341827,0,
00:00:00.314,0.004359170794487,0,
00:00:00.315,0.00436710566282272,0,
00:00:00.316,0.00437280535697937,0,
00:00:00.317,0.00437338650226593,0,
00:00:00.318,0.00438552349805832,0,
00:00:00.319,0.00439904630184174,0,
00:00:00.32,0.00441102683544159,0,
00:00:00.321,0.00440485775470734,0,
00:00:00.322,0.00441835820674896,0,
00:00:00.323,0.00442461669445038,0,
00:00:00.324,0.00442497432231903,0,
00:00:00.325,0.00442378968000412,0,
00:00:00.326,0.00442135334014893,0,
00:00:00.327,0.00441411137580872,0,
00:00:00.328,0.00440642237663269,0,
00:00:00.329,0.00439419597387314,0,
00:00:00.33,0.00437638163566589,0,
00:00:00.331,0.00437287241220474,0,
00:00:00.332,0.00436710566282272,0,
00:00:00.333,0.00436196476221085,0,
00:00:00.334,0.00436044484376907,0,
00:00:00.335,0.00436292588710785,0,
00:00:00.336,0.00436525046825409,0,
00:00:00.337,0.00437566637992859,0,
00:00:00.338,0.00437700748443604,0,
00:00:00.339,0.00438749045133591,0,
00:00:00.34,0.00440257787704468,0,
00:00:00.341,0.00441230088472366,0,
00:00:00.342,0.00442003458738327,0,
00:00:00.343,0.00442551076412201,0,
00:00:00.344,0.00442870706319809,0,
00:00:00.345,0.00442884117364883,0,
00:00:00.346,0.0044337585568428,0,
00:00:00.347,0.00441527366638184,0,
00:00:00.348,0.00441040098667145,0,
00:00:00.349,0.00440400838851929,0,
00:00:00.35,0.0043962299823761,0,
00:00:00.351,0.00437995791435242,0,
00:00:00.352,0.00437383353710175,0,
00:00:00.353,0.00436732918024063,0,
00:00:00.354,0.00436464697122574,0,
00:00:00.355,0.00436487048864365,0,
00:00:00.356,0.00436630100011826,0,
